app,route,mutant_uid,op_id,file,line,column,target,ordinal_this_run,stage_compile,tce,stage_link,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,resolved,resolution,exit_code,wall_seconds,perf_median,artifact_digest,note
wavelet,ast_emitted,d6c72987f00b814c,cxx_arith_swap,haar_x.halide_generated.cpp,978,45,operator+ -> operator/,m082_cxx_arith_swap_operator_div,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
wavelet,ast_emitted,94f37ad3291de857,cxx_arith_swap,haar_x.halide_generated.cpp,971,29,operator+ -> operator-,m077_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,60c464fa9c70a800,cxx_arith_swap,haar_x.halide_generated.cpp,982,39,operator+ -> operator/,m085_cxx_arith_swap_operator_div,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
wavelet,ast_emitted,8f073f6a52305a1f,cxx_arith_swap,haar_x.halide_generated.cpp,982,39,operator+ -> operator*,m084_cxx_arith_swap_operator_mul,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
wavelet,ast_emitted,dba19a1f908ac2b0,cxx_arith_swap,haar_x.halide_generated.cpp,988,38,operator+ -> operator*,m087_cxx_arith_swap_operator_mul,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
wavelet,ast_emitted,2599a44d3efc6284,cxx_arith_swap,haar_x.halide_generated.cpp,978,45,operator+ -> operator-,m080_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,40cf79824620c2ba,cxx_arith_swap,haar_x.halide_generated.cpp,982,39,operator+ -> operator-,m083_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,f0aeb0688f1ffbd2,cxx_arith_swap,haar_x.halide_generated.cpp,988,38,operator+ -> operator-,m086_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,3852f9aac459c198,cxx_arith_swap,haar_x.halide_generated.cpp,988,38,operator+ -> operator/,m088_cxx_arith_swap_operator_div,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
wavelet,ast_emitted,3fec4629f1dbced0,cxx_arith_swap,haar_x.halide_generated.cpp,988,51,operator* -> operator+,m089_cxx_arith_swap_operator_add,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,86e9e1d0577cdcff,cxx_arith_swap,haar_x.halide_generated.cpp,988,51,operator* -> operator/,m091_cxx_arith_swap_operator_div,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,90345dad37b26d1d,cxx_arith_swap,haar_x.halide_generated.cpp,992,32,operator+ -> operator-,m092_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,79fd188b02a26a3d,cxx_arith_swap,haar_x.halide_generated.cpp,992,32,operator+ -> operator/,m094_cxx_arith_swap_operator_div,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
wavelet,ast_emitted,b96488b2411ad112,cxx_arith_swap,haar_x.halide_generated.cpp,992,32,operator+ -> operator*,m093_cxx_arith_swap_operator_mul,COMPILE_FAIL,,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,0,,,,,,"the compiler rejected the mutant -- a kill category only staged compilation produces, not a test kill"
wavelet,ast_emitted,17791231cd0ec8eb,cxx_arith_swap,haar_x.halide_generated.cpp,988,51,operator* -> operator-,m090_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,41d91285bb02e922,cxx_arith_swap,haar_x.halide_generated.cpp,992,45,operator* -> operator-,m096_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,103bd04ac8a889b8,cxx_arith_swap,haar_x.halide_generated.cpp,992,45,operator* -> operator+,m095_cxx_arith_swap_operator_add,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,625be37d06bf1e09,cxx_arith_swap,haar_x.halide_generated.cpp,992,45,operator* -> operator/,m097_cxx_arith_swap_operator_div,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,c2f9dfeb997719f3,cxx_rel_swap,haar_x.halide_generated.cpp,1753,21,operator== -> operator<=,m099_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,ad4e987c0d4c4e4d,cxx_rel_swap,haar_x.halide_generated.cpp,1753,21,operator== -> operator>,m100_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,6fce7cde25cc2a54,cxx_rel_swap,haar_x.halide_generated.cpp,1753,21,operator== -> operator<,m098_cxx_rel_swap_operator_lt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,3e6d110af9eb6006,cxx_rel_swap,haar_x.halide_generated.cpp,1754,24,operator== -> operator<=,m104_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,c893cfca2bad0304,cxx_rel_swap,haar_x.halide_generated.cpp,1753,21,operator== -> operator>=,m101_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,67873eddc49ba8e6,cxx_rel_swap,haar_x.halide_generated.cpp,1754,24,operator== -> operator<,m103_cxx_rel_swap_operator_lt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,90d029ea890bc335,cxx_rel_swap,haar_x.halide_generated.cpp,1754,24,operator== -> operator>,m105_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,f5ec85935b3a3be0,cxx_rel_swap,haar_x.halide_generated.cpp,1753,21,operator== -> operator!=,m102_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,0491025d967139fa,cxx_rel_swap,haar_x.halide_generated.cpp,1754,24,operator== -> operator!=,m107_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,f91e1d0c12e767a4,cxx_rel_swap,haar_x.halide_generated.cpp,1755,24,operator== -> operator<=,m109_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,1a4ff286e5026c6c,cxx_rel_swap,haar_x.halide_generated.cpp,1755,24,operator== -> operator<,m108_cxx_rel_swap_operator_lt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,e1cec499e00eb7c2,cxx_rel_swap,haar_x.halide_generated.cpp,1755,24,operator== -> operator>,m110_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,ad6f4cb7316e4169,cxx_rel_swap,haar_x.halide_generated.cpp,1754,24,operator== -> operator>=,m106_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,60c60f450dc764e5,cxx_rel_swap,haar_x.halide_generated.cpp,1755,24,operator== -> operator>=,m111_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,7956286c1a7dab20,cxx_rel_swap,haar_x.halide_generated.cpp,1755,24,operator== -> operator!=,m112_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,b869148e21e44a60,cxx_rel_swap,haar_x.halide_generated.cpp,1756,23,operator== -> operator<=,m114_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,081979ba22b7b465,cxx_rel_swap,haar_x.halide_generated.cpp,1756,23,operator== -> operator>,m115_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,45677616d726040e,cxx_rel_swap,haar_x.halide_generated.cpp,1756,23,operator== -> operator<,m113_cxx_rel_swap_operator_lt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,fdabea0fa5940ad8,cxx_rel_swap,haar_x.halide_generated.cpp,1756,23,operator== -> operator>=,m116_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,66c72099df313353,cxx_rel_swap,haar_x.halide_generated.cpp,1756,23,operator== -> operator!=,m117_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,079dc1f01b2181dc,cxx_rel_swap,haar_x.halide_generated.cpp,1814,31,operator!= -> operator>=,m121_cxx_rel_swap_operator_gt_eq,OK,cc266c85a1233fe9,OK,KILLED,NOT_RUN,NOT_RUN,NOT_RUN,test1_demo,1,1,killed,-6,0.061,,<missing>,"golden driver exited -6, wrote no artifact -- test1 kill only"
wavelet,ast_emitted,3528c0d1fd16adde,cxx_rel_swap,haar_x.halide_generated.cpp,1846,27,operator< -> operator<=,m123_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,3b3035d570ecdc9b,cxx_rel_swap,haar_x.halide_generated.cpp,1814,31,operator!= -> operator<=,m119_cxx_rel_swap_operator_lt_eq,OK,f0823a0a8cb973c0,OK,KILLED,NOT_RUN,NOT_RUN,NOT_RUN,test1_demo,1,1,killed,-6,0.134,,<missing>,"golden driver exited -6, wrote no artifact -- test1 kill only"
wavelet,ast_emitted,276ffc90a025f6c9,cxx_rel_swap,haar_x.halide_generated.cpp,1814,31,operator!= -> operator>,m120_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,6f8f2d9deba79532,cxx_rel_swap,haar_x.halide_generated.cpp,1814,31,operator!= -> operator==,m122_cxx_rel_swap_operator_eq_eq,OK,f0823a0a8cb973c0,OK,KILLED,NOT_RUN,NOT_RUN,NOT_RUN,test1_demo,1,1,killed,-6,0.172,,<missing>,"golden driver exited -6, wrote no artifact -- test1 kill only"
wavelet,ast_emitted,5d316c631857dfc6,cxx_rel_swap,haar_x.halide_generated.cpp,1846,27,operator< -> operator==,m126_cxx_rel_swap_operator_eq_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,0629628d9a14ae1b,cxx_rel_swap,haar_x.halide_generated.cpp,1846,27,operator< -> operator!=,m127_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,2adc97cbef37046c,cxx_rel_swap,haar_x.halide_generated.cpp,1846,27,operator< -> operator>,m124_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,dd821145f194895b,cxx_rel_swap,haar_x.halide_generated.cpp,1846,27,operator< -> operator>=,m125_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,20044d4b2d66f6ca,cxx_rel_swap,haar_x.halide_generated.cpp,1858,27,operator< -> operator<=,m128_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,e451c03a4c5d06a0,cxx_rel_swap,haar_x.halide_generated.cpp,1858,27,operator< -> operator!=,m132_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,590812cafadfd0fb,cxx_rel_swap,haar_x.halide_generated.cpp,1858,27,operator< -> operator==,m131_cxx_rel_swap_operator_eq_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,bbd5ac4cd8fce3f3,cxx_rel_swap,haar_x.halide_generated.cpp,1858,27,operator< -> operator>,m129_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,ca1bd35c0a9632e1,cxx_rel_swap,haar_x.halide_generated.cpp,1860,24,operator< -> operator<=,m133_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,893c34ef3e4c9946,cxx_rel_swap,haar_x.halide_generated.cpp,1858,27,operator< -> operator>=,m130_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,cc21fbb8440b0ae4,cxx_rel_swap,haar_x.halide_generated.cpp,1860,24,operator< -> operator>=,m135_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,0c1dd66b762a6d92,cxx_rel_swap,haar_x.halide_generated.cpp,1860,24,operator< -> operator>,m134_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,be106f2d34c33301,cxx_rel_swap,haar_x.halide_generated.cpp,1814,31,operator!= -> operator<,m118_cxx_rel_swap_operator_lt,OK,7bb09b572bee030c,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,,0,0.841,,f12ad6f2a1736a40,
wavelet,ast_emitted,55669ea908c479c7,cxx_arith_swap,haar_x.halide_generated.cpp,1861,33,operator* -> operator-,m139_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,08b26fc749c0e8dc,cxx_rel_swap,haar_x.halide_generated.cpp,1860,24,operator< -> operator==,m136_cxx_rel_swap_operator_eq_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,ced5d1117e42f180,cxx_arith_swap,haar_x.halide_generated.cpp,1861,33,operator* -> operator+,m138_cxx_arith_swap_operator_add,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,24cecd9e0960b781,cxx_rel_swap,haar_x.halide_generated.cpp,1860,24,operator< -> operator!=,m137_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,01bcb9dec1ec3d30,cxx_arith_swap,haar_x.halide_generated.cpp,1861,33,operator* -> operator/,m140_cxx_arith_swap_operator_div,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,35f9aea795887d03,cxx_arith_swap,haar_x.halide_generated.cpp,1861,61,operator- -> operator/,m143_cxx_arith_swap_operator_div,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,c8c787e5be07571e,cxx_arith_swap,haar_x.halide_generated.cpp,1861,61,operator- -> operator*,m142_cxx_arith_swap_operator_mul,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,1a95e5a70f42278c,cxx_arith_swap,haar_x.halide_generated.cpp,1861,61,operator- -> operator+,m141_cxx_arith_swap_operator_add,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,17913f9f0e79b15b,cxx_rel_swap,haar_x.halide_generated.cpp,1872,27,operator< -> operator<=,m144_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,83f3136499203e36,cxx_rel_swap,haar_x.halide_generated.cpp,1872,27,operator< -> operator>,m145_cxx_rel_swap_operator_gt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,897a4e192c57fc47,cxx_rel_swap,haar_x.halide_generated.cpp,1872,27,operator< -> operator>=,m146_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,62e5acd73b633f7d,cxx_rel_swap,haar_x.halide_generated.cpp,1872,27,operator< -> operator!=,m148_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,d9bf0a59c2204e61,cxx_rel_swap,haar_x.halide_generated.cpp,1872,27,operator< -> operator==,m147_cxx_rel_swap_operator_eq_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,899d180218540318,cxx_rel_swap,haar_x.halide_generated.cpp,1874,24,operator> -> operator<=,m150_cxx_rel_swap_operator_lt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,b7ba5f707ef67ba8,cxx_rel_swap,haar_x.halide_generated.cpp,1874,24,operator> -> operator<,m149_cxx_rel_swap_operator_lt,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,0e9fa8adb3115faf,cxx_arith_swap,haar_x.halide_generated.cpp,1875,33,operator* -> operator+,m154_cxx_arith_swap_operator_add,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,2bd178942be91d57,cxx_rel_swap,haar_x.halide_generated.cpp,1874,24,operator> -> operator==,m152_cxx_rel_swap_operator_eq_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,bc4d920aa66e558b,cxx_rel_swap,haar_x.halide_generated.cpp,1874,24,operator> -> operator!=,m153_cxx_rel_swap_operator_not_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,4959b48dc68a8b68,cxx_arith_swap,haar_x.halide_generated.cpp,1875,33,operator* -> operator-,m155_cxx_arith_swap_operator_sub,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,b6db2d6bd010df19,cxx_rel_swap,haar_x.halide_generated.cpp,1874,24,operator> -> operator>=,m151_cxx_rel_swap_operator_gt_eq,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,15aafe515e201434,cxx_arith_swap,haar_x.halide_generated.cpp,1875,33,operator* -> operator/,m156_cxx_arith_swap_operator_div,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
wavelet,ast_emitted,369f75c1130d042a,cxx_arith_swap,haar_x.halide_generated.cpp,1875,61,operator- -> operator+,m157_cxx_arith_swap_operator_add,OK,b7ba2cf0fe3e4fcb,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
